timestamp	pids	cpu_pct	rss_gb	system_mem_mb
2026-09-24T13:58:09+00:00	873819,873822,876247,967789,967821,967853,967885	2988.3	8.253	5683
2026-09-24T13:58:39+00:00	873819,873822,876247,967789,967821,967853,967885	2987.6	9.292	6777
2026-09-24T13:59:09+00:00	873819,873822,876247,968627,968659,968691,968723	2987.4	10.151	7380
2026-09-24T13:59:39+00:00	873819,873822,876247,968627,968659,968691,968723	2986.8	9.250	6480
2026-09-24T14:00:09+00:00	873819,873822,876247,968627,968659,968691,968723	2988.1	8.860	6558
2026-09-24T14:00:39+00:00	873819,873822,876247,968627,968659,968691,968723	2988.0	9.521	7067
2026-09-24T14:01:09+00:00	873819,873822,876247,969493,969525,969557,969589	2988.1	8.177	5386
2026-09-24T14:01:40+00:00	873819,873822,876247,969493,969525,969557,969589	2987.0	9.420	6799
2026-09-24T14:02:10+00:00	873819,873822,876247,969493,969525,969557,969589	2986.8	9.307	6771
2026-09-24T14:02:40+00:00	873819,873822,876247,969493,969525,969557,969589	2986.4	7.740	4905
2026-09-24T14:03:10+00:00	873819,873822,876247,970631,970663,970704,970736	3001.7	9.489	5644
2026-09-24T14:03:40+00:00	873819,873822,876247,970631,970663,970704,970736	2987.1	9.878	7003
2026-09-24T14:04:10+00:00	873819,873822,876247,970631,970663,970704,970736	2986.8	8.506	5553
2026-09-24T14:04:40+00:00	873819,873822,876247,970631,970663,970704,970736	2986.8	9.902	6981
2026-09-24T14:05:10+00:00	873819,873822,876247,970631,970663,970704,970736	2986.4	9.383	6426
2026-09-24T14:05:40+00:00	873819,873822,876247,971545,971577,971609,971641	2987.7	9.444	6793
2026-09-24T14:06:10+00:00	873819,873822,876247,971545,971577,971609,971641	2986.8	9.216	6447
2026-09-24T14:06:40+00:00	873819,873822,876247,971545,971577,971609,971641	2986.8	8.885	6105
2026-09-24T14:07:10+00:00	873819,873822,876247,971545,971577,971609,971641	2986.4	9.985	7299
2026-09-24T14:07:40+00:00	873819,873822,876247,972369,972401,972433,972465	2989.1	8.630	5585
2026-09-24T14:08:10+00:00	873819,873822,876247,972369,972401,972433,972465	2986.9	10.276	7412
2026-09-24T14:08:40+00:00	873819,873822,876247,972369,972401,972433,972465	2986.8	9.751	6653
2026-09-24T14:09:11+00:00	873819,873822,876247,972369,972401,972433,972465	2986.7	8.021	4913
2026-09-24T14:09:41+00:00	873819,873822,876247,973202,973234,973266,973298	2997.3	9.515	6211
2026-09-24T14:10:11+00:00	873819,873822,876247,973202,973234,973266,973298	2987.1	9.964	6958
2026-09-24T14:10:41+00:00	873819,873822,876247,973202,973234,973266,973298	2986.8	8.037	4964
2026-09-24T14:11:11+00:00	873819,873822,876247,973202,973234,973266,973298	2986.8	10.566	7718
2026-09-24T14:11:41+00:00	873819,873822,876247,973202,973234,973266,973298	2986.4	8.696	5687
2026-09-24T14:12:11+00:00	873819,873822,876247,974134,974208,974241,974273	2987.8	7.959	5072
2026-09-24T14:12:41+00:00	873819,873822,876247,974134,974208,974241,974273	2986.9	9.594	6925
2026-09-24T14:13:11+00:00	873819,873822,876247,974134,974208,974241,974273	2987.3	9.342	6575
2026-09-24T14:13:41+00:00	873819,873822,876247,974134,974208,974241,974273	2988.0	9.289	6789
2026-09-24T14:14:11+00:00	873819,873822,876247,975525,975557,975589,975621	2989.8	9.361	6731
